SYMBOL BT474_BREAST power
STXBP5-AS1 -0.6661 0.630208011586891
TNFSF4 0.7116 1.6376192882929
SPACA5B 0.2384 1.17968362467416
FLJ45513 1.7408 3.34220447564866
CCR2 -0.6438 0.640024927067137
PRR20B -0.183 0.880869374126979
FAHD2CP -0.0021 0.998545449805883
SFTPA2 -0.1826 0.881113636836663
PRR20C -0.183 0.880869374126979
PRR20D -0.183 0.880869374126979
PRR20E -0.183 0.880869374126979
LOC729264 0.0739 1.05255819440637
ZNF286B -0.3102 0.806529942680612
TNFRSF4 -0.2698 0.829434521884784
OC90 0.6926 1.61619357147806
CETN4P -0.2239 0.856247633052842
PLIN4 -0.375 0.77110541270397
FAM86HP 0.4022 1.32152159475376
GAGE12J 0.2384 1.17968362467416
TXK -0.2136 0.862382615105203
GAGE2D 0.2384 1.17968362467416
LOC729420 -0.202 0.869344560090022
GAGE12C 0.2384 1.17968362467416
GAGE12B 0.2384 1.17968362467416
GAGE12E 0.2384 1.17968362467416
GATSL2 0.2876 1.22060804134024
CCDC61 0.0719 1.05110004985902
GAGE12H 0.2384 1.17968362467416
LOC729444 0.4011 1.32051436892402
GAGE2A 0.2384 1.17968362467416
HSD52 -0.1986 0.87139576085809
RAD51AP2 -0.1992 0.871033432898419
TXN -0.4202 0.74732101644498
LOC729506 0.6648 1.58534848202005
TMEM242 -0.7139 0.609669804664214
AACSP1 0.1085 1.07810672362161
PRAMEF14 -0.2698 0.829434521884784
FAM72A -0.2856 0.820400342940391
DIRC3 -0.015 0.989656656415207
SPDYE6 0.2876 1.22060804134024
TXNRD1 -0.2619 0.833988849523515
LOC729603 -0.7139 0.609669804664214
LOC729609 0.9123 1.88204353429073
FLJ37453 -0.2698 0.829434521884784
PRR23A 0.4125 1.33099024722374
MRS2P2 0.1539 1.11257300022825
ZNF812 -0.3648 0.776576523904821
C14orf38 0.2975 1.22901285003975
LOC729678 0.1085 1.07810672362161
LOC729683 -0.2842 0.821196850804407
FAM90A2P 0.2272 1.17056090442523
TYK2 0.4694 1.38453353704717
DNAJC27-AS1 -1.4852 0.357199013204987
LOC729732 -0.3588 0.779812940146565
LOC729737 -0.3878 0.764294206713674
LOC729739 0.0211 1.01473288006676
ZNF878 0.4694 1.38453353704717
CEACAM18 0.0982 1.07043708223031
GOLGA8C 1.221 2.33108239626912
SEC14L1P1 0.0447 1.03146866911911
TYMS 0.6368 1.55487650517039
FAM160A1 -0.2178 0.859875682061722
LOC729852 0.6699 1.59096268655778
LSP1P3 0.684 1.60658799351407
TBC1D3H 1.158 2.23147864464993
TYR -0.2155 0.861247622301833
LOC729911 0.0549 1.03878709756738
ISPD 0.6699 1.59096268655778
LOC729950 0.2889 1.22170841636414
SHISA7 0.0706 1.05015333931256
LOC729966 -0.7217 0.606382490115563
MORN2 -0.1553 0.897945630923946
LOC729970 -0.2384 0.847684903887862
FLJ30403 0.0982 1.07043708223031
LOC729987 -0.2384 0.847684903887862
MEF2BNB -0.7217 0.606382490115563
SHISA9 -1.395 0.380244688310252
C7 0.684 1.60658799351407
SEC14L6 -0.3191 0.801569766891372
ABCC6P2 0.0323 1.02264116075275
ZNF814 0.0706 1.05015333931256
ZNF726 -0.5938 0.662595357376743
LOC730091 0.4381 1.35481888311971
RRN3P1 0.0196 1.01367838949737
C16orf52 0.0196 1.01367838949737
TYRO3 -0.3133 0.804798767020972
LOC730101 0.0686 1.04869852629249
LOC730102 -0.1842 0.880136992210539
FAM166B -0.7127 0.610177124710852
TMEM229A 0.2736 1.20882047316544
GSTA7P 0.0686 1.04869852629249
LOC730159 0.7116 1.6376192882929
LOC730183 -0.0406 0.972250515696652
MEIS1-AS3 -0.1973 0.87218132190529
TYRO3P 0.0211 1.01473288006676
LOC730227 0.6303 1.54788683409726
IRG1 -0.202 0.869344560090022
PPIAL4E -0.179 0.883315051481465
ZNF735 0.4816 1.39629134463074
GTF2H2D 0.0032 1.00222053271699
LOC730441 0.4872 1.40172175550869
TYROBP 0.1023 1.07348348780182
TYRP1 -1.7912 0.288931619434733
LOC730668 -0.3174 0.802514853504223
U2AF1 -0.3366 0.79190539823384
KRTAP2-3 -0.2824 0.82222206874292
LOC730811 0.1505 1.10995408618814
FLJ36777 -0.2355 0.849390571781212
C8A -0.1821 0.881419060476053
UBA52 -0.7217 0.606382490115563
RFX8 -0.0073 0.994952805687713
LOC731223 0.2663 1.2027193213487
LOC731275 1.5073 2.84277516338192
UBB -0.3102 0.806529942680612
LOC731424 0.269 1.20497231499479
UBC 0.2996 1.23080311494952
UBA1 0.2384 1.17968362467416
LOC731779 0.6926 1.61619357147806
LOC731789 0.0593 1.04196007598888
UBA7 -0.7116 0.610642538927607
UBE2A -0.5108 0.701833151009861
C8B -0.1821 0.881419060476053
UBE2B 0.0277 1.01938568566298
UBE2D1 0.0957 1.06858376235959
UBE2D2 0.0277 1.01938568566298
TDRG1 0.0686 1.04869852629249
LOC732275 0.0683 1.04848047823616
UBE2D3 -0.2 0.870550563296124
UBE2E1 0.0777 1.05533424423287
UBE2E2 0.0777 1.05533424423287
UBE2G1 -0.3153 0.803683852007168
UBE2G2 -0.3366 0.79190539823384
UBE2H 0.3075 1.23756131043855
UBE2I 0.0164 1.01143247060537
C8G 0.0589 1.04167122335864
UBE2L3 -0.2707 0.828917255065203
UBE2N -0.2641 0.832718049263288
UBE2V1 1.2387 2.35985791698932
UBE2V2 -0.2889 0.818525915517589
UBE3A 0.064 1.04536010020516
OSGIN2 0.6866 1.60948596910928
SUMO1 -0.0581 0.960528282898866
UBP1 -0.6438 0.640024927067137
UBTF -0.3237 0.799018050307903
UCHL1 -0.2632 0.833237687881399
UCHL3 -0.202 0.869344560090022
UPK1B 0.3919 1.31212030219103
UCN -0.1491 0.901812867311169
C9 0.684 1.60658799351407
UCP1 -0.1916 0.875634073356952
UCP2 1.4696 2.76945097491074
UCP3 1.4696 2.76945097491074
UFD1L -0.2642 0.832660331646847
SNHG9 0.0164 1.01143247060537
SLC35A2 0.2384 1.17968362467416
SCGB1A1 -0.3067 0.808488971882347
UGCG -0.4202 0.74732101644498
UGDH -0.2632 0.833237687881399
UGP2 -0.1973 0.87218132190529
UGT2B4 -0.228 0.853817714391245
UGT2B7 -0.1883 0.877639278675835
UGT2B15 -0.1883 0.877639278675835
UGT2B17 -0.1883 0.877639278675835
UGT8 -0.2 0.870550563296124
UMOD 0.0196 1.01367838949737
UCK2 0.9735 1.96359854118976
UMPS 0.3919 1.31212030219103
COL14A1 0.6926 1.61619357147806
UNG -0.2619 0.833988849523515
USP4 -0.7116 0.610642538927607
NR1H2 0.0982 1.07043708223031
UPP1 0.6683 1.58919923052529
UPK2 -0.2591 0.835609036909654
VPS51 1.0567 2.08016792930623
UPK3A -0.3174 0.802514853504223
UQCRB 0.6926 1.61619357147806
UQCRC1 -0.7116 0.610642538927607
UQCRC2 0.0196 1.01367838949737
UQCRFS1 -0.2038 0.868260585733659
UQCRH -0.2966 0.81416888932779
UROD -0.2966 0.81416888932779
UROS -1.3218 0.400035517020738
USF1 0.5932 1.50858919706084
USF2 0.1023 1.07348348780182
USP1 -0.223 0.85678195476857
USH2A 0.3476 1.27244209050455
MRPL49 1.0567 2.08016792930623
CLRN1 0.4306 1.3477939920859
UTRN -0.6661 0.630208011586891
KDM6A 0.2384 1.17968362467416
UTY -3.2774 0.10313457712307
UVRAG 0.2808 1.21486836371452
VARS 0.0242 1.01691563796227
VASP 0.0719 1.05110004985902
VAV1 -0.3648 0.776576523904821
ZNHIT2 1.0567 2.08016792930623
VAV2 0.0589 1.04167122335864
VBP1 -0.5108 0.701833151009861
VCAM1 -0.2384 0.847684903887862
VCL -0.1826 0.881113636836663
VCP 1.7637 3.39567880081032
VDAC1 0.0277 1.01938568566298
VDAC2 -0.1826 0.881113636836663
VDAC3 -0.2889 0.818525915517589
VDR 0.1327 1.09634358664308
VEGFA 0.0686 1.04869852629249
VEGFB 1.0567 2.08016792930623
VEGFC -0.2182 0.859637306947195
VGF 0.2876 1.22060804134024
VHL 0.0777 1.05533424423287
VIL1 -0.015 0.989656656415207
EZR -0.7139 0.609669804664214
VIM 0.0042 1.00291545986912
VIP -0.7139 0.609669804664214
VIPR1 -0.6438 0.640024927067137
VIPR2 0.4564 1.37211366654433
VLDLR -1.8953 0.268817692734258
BEST1 0.6692 1.59019093389089
MPPED2 0.0703 1.04993498876781
VPREB1 -0.1735 0.886688948921961
TRPV1 -0.3153 0.803683852007168
VRK1 0.277 1.21167266043024
VRK2 -0.1827 0.88105256480997
VSNL1 -0.1992 0.871033432898419
VTN 0.2677 1.20388701393428
C11orf9 0.6692 1.59019093389089
VWF 0.0617 1.04369487460716
WARS 0.277 1.21167266043024
WAS 0.2384 1.17968362467416
ZAN 0.2876 1.22060804134024
WIPF1 -0.0281 0.980711023924451
EIF4H 0.2876 1.22060804134024
C11orf10 0.6692 1.59019093389089
CLIP2 0.2876 1.22060804134024
LAT2 0.2876 1.22060804134024
CORO2A -0.3988 0.758488914289677
WEE1 0.4747 1.38962922452223
WFS1 -0.2355 0.849390571781212
WHSC1 -0.2719 0.82822806773997
WHSC2 -0.2719 0.82822806773997
DAGLA 0.6692 1.59019093389089
WNT1 0.1315 1.09543205283268
WNT2 0.2909 1.22340323834233
WNT3 -0.3036 0.810228085418009
WNT5A -0.6312 0.645639164353609
WNT6 -0.015 0.989656656415207
WNT7A 0.0777 1.05533424423287
WNT7B -0.3174 0.802514853504223
WNT8A 0.0277 1.01938568566298
WNT8B -0.2548 0.838103312404538
WNT10B 0.1315 1.09543205283268
WNT11 0.2808 1.21486836371452
WNT2B -0.2426 0.845220696865603
WNT9A 0.3452 1.2703270750588
WNT9B -0.3036 0.810228085418009
WRB -0.3366 0.79190539823384
WRN -0.2995 0.812533950372229
WT1 0.0447 1.03146866911911
XBP1 -0.2944 0.815411381954605
XDH -0.1491 0.901812867311169
XG 1.2129 2.31803122455948
C16orf3 0.0683 1.04848047823616
XIST -0.4833 0.715339493878471
XK 0.9104 1.8795665526939
XPA -0.3988 0.758488914289677
XPC 0.0777 1.05533424423287
METTL12 -0.3067 0.808488971882347
XPNPEP1 -1.2404 0.42325528862743
XPNPEP2 -0.5108 0.701833151009861
XPO1 -0.1973 0.87218132190529
XRCC1 0.1045 1.07512171708826
XRCC2 0.4876 1.40211044918369
XRCC3 0.277 1.21167266043024
XRCC4 -1.241 0.423079298300145
FMNL1 -0.3237 0.799018050307903
XRCC5 -0.015 0.989656656415207
CEMP1 0.0164 1.01143247060537
YES1 0.6368 1.55487650517039
YY1 0.277 1.21167266043024
YWHAB 1.7994 3.48075434708461
C18orf1 0.6368 1.55487650517039
YWHAE -0.2974 0.813717543382913
YWHAG 0.2876 1.22060804134024
YWHAH -0.3249 0.798353722101993
YWHAZ 0.6926 1.61619357147806
ZAP70 -0.0073 0.994952805687713
SF1 1.0567 2.08016792930623
ZFP36 0.0725 1.05153728099401
ZFP37 -0.4202 0.74732101644498
PTTG1IP -0.3366 0.79190539823384
ZFP161 0.6368 1.55487650517039
ZFPL1 1.0567 2.08016792930623
ZFX 0.9123 1.88204353429073
ZFY -3.236 0.106137030805855
ZIC1 0.4306 1.3477939920859
ZIC2 -0.2248 0.855713644560397
ZIC3 -0.5108 0.701833151009861
ZNF2 -0.0021 0.998545449805883
C21orf2 -0.3366 0.79190539823384
ZNF3 0.2876 1.22060804134024
ZNF711 -0.4556 0.729206840449111
ZNF7 0.6926 1.61619357147806
ZNF8 0.0706 1.05015333931256
CNBP 0.3992 1.31877642305264
ZNF10 0.2996 1.23080311494952
ZNF12 0.6097 1.52594186527634
ZNF14 -0.7217 0.606382490115563
ZNF708 -0.6023 0.658702988188943
ZNF16 0.6926 1.61619357147806
ZNF17 0.0706 1.05015333931256
ZNF18 -0.2853 0.820570958134384
ZNF19 0.0683 1.04848047823616
ZNF20 0.4694 1.38453353704717
ZNF182 0.2384 1.17968362467416
TMEM50B -0.3074 0.808096785739032
ZNF22 0.0567 1.04008396465312
ZNF23 0.0683 1.04848047823616
ZNF24 0.2889 1.22170841636414
ZNF26 0.2996 1.23080311494952
ZNF28 0.0982 1.07043708223031
ZSCAN20 -0.2687 0.830067175261516
MPPED1 -0.3174 0.802514853504223
ZNF32 0.0567 1.04008396465312
ZNF33A 0.0839 1.05987931561518
ZNF33B 0.0567 1.04008396465312
ZNF35 -0.6438 0.640024927067137
ZKSCAN1 0.2876 1.22060804134024
ZNF37A 0.0839 1.05987931561518
ZSCAN21 0.2876 1.22060804134024
CA1 0.6866 1.60948596910928
ZNF41 0.2384 1.17968362467416
MZF1 0.1393 1.10137059786496
ZNF43 -0.5938 0.662595357376743
ZNF45 0.1045 1.07512171708826
ZBTB25 0.2975 1.22901285003975
CA2 0.6866 1.60948596910928
CA3 0.6866 1.60948596910928
CA4 1.9843 3.9567063539402
ZNF69 0.4694 1.38453353704717
ZNF70 -0.1735 0.886688948921961
ZNF74 -0.1836 0.880503107021491
ZNF75D -0.5108 0.701833151009861
ZNF75A 0.0164 1.01143247060537
ZNF76 0.0686 1.04869852629249
CA5A 0.0683 1.04848047823616
ZNF79 0.537 1.45095220783418
ZNF80 0.3837 1.30468361814781
ZNF84 0.2996 1.23080311494952
ZNF221 0.1045 1.07512171708826
ZNF85 -0.6023 0.658702988188943
ZNF90 -0.7217 0.606382490115563
ZNF91 -0.5938 0.662595357376743
CA6 -0.2698 0.829434521884784
ZNF99 -0.5938 0.662595357376743
CA7 0.0683 1.04848047823616
CA8 0.2706 1.20630941336298
ZNF222 0.1045 1.07512171708826
ZNF121 -0.3648 0.776576523904821
SYS1-DBNDD2 0.2837 1.21731285924951
LUZP6 0.3075 1.23756131043855
SNORD113-1 0.277 1.21167266043024
SNORD113-2 0.277 1.21167266043024
SNORD113-4 0.277 1.21167266043024
SNORD113-5 0.277 1.21167266043024
SNORD113-6 0.277 1.21167266043024
SNORD113-7 0.277 1.21167266043024
SNORD113-9 0.277 1.21167266043024
SNORD114-1 0.277 1.21167266043024
SNORD114-2 0.277 1.21167266043024
SNORD114-3 0.277 1.21167266043024
SNORD114-4 0.277 1.21167266043024
SNORD114-5 0.277 1.21167266043024
SNORD114-6 0.277 1.21167266043024
SNORD114-7 0.277 1.21167266043024
SNORD114-8 0.277 1.21167266043024
SNORD114-9 0.277 1.21167266043024
SNORD114-10 0.277 1.21167266043024
SNORD114-11 0.277 1.21167266043024
SNORD114-12 0.277 1.21167266043024
SNORD114-13 0.277 1.21167266043024
SNORD114-14 0.277 1.21167266043024
SNORD114-15 0.277 1.21167266043024
SNORD114-16 0.277 1.21167266043024
SNORD114-17 0.277 1.21167266043024
SNORD114-18 0.277 1.21167266043024
SNORD114-19 0.277 1.21167266043024
SNORD114-20 0.277 1.21167266043024
SNORD114-21 0.277 1.21167266043024
SNORD114-22 0.277 1.21167266043024
SNORD114-23 0.277 1.21167266043024
SNORD114-24 0.277 1.21167266043024
SNORD114-25 0.277 1.21167266043024
SNORD114-26 0.277 1.21167266043024
SNORD114-27 0.277 1.21167266043024
SNORD114-28 0.277 1.21167266043024
SNORD114-29 0.277 1.21167266043024
SNORD114-30 0.277 1.21167266043024
SNORD114-31 0.277 1.21167266043024
ZNF124 1.6601 3.16038430100838
PFN1P2 -0.179 0.883315051481465
CA9 -0.7127 0.610177124710852
HAR1A 0.8138 1.75783541719898
HAR1B 0.8138 1.75783541719898
MKRN3 0.985 1.97931331283041
PRCD -0.3027 0.810733689689507
RELL1 -0.2632 0.833237687881399
MIR758 0.277 1.21167266043024
MIR671 0.4876 1.40211044918369
MIR668 0.277 1.21167266043024
MIR767 -0.5108 0.701833151009861
MIR454 2.1218 4.35236635876506
MIR769 0.0719 1.05110004985902
MIR766 -0.5108 0.701833151009861
MIR802 -0.3074 0.808096785739032
MIR765 -0.3033 0.810396585130572
MIR770 0.277 1.21167266043024
PSAPL1 -0.2355 0.849390571781212
MKRN7P 0.2629 1.19988820957775
ZNF131 0.684 1.60658799351407
ZNF132 -2.3277 0.19920144254036
ZNF133 0.3025 1.23327967357003
ZNF134 0.0706 1.05015333931256
ZNF135 0.0706 1.05015333931256
ZNF136 0.4694 1.38453353704717
ZNF137P 0.0982 1.07043708223031
ZNF138 0.4816 1.39629134463074
ZNF140 0.2996 1.23080311494952
CA11 0.0982 1.07043708223031
ZNF141 -0.2719 0.82822806773997
ZNF142 -0.015 0.989656656415207
ZNF143 0.4747 1.38962922452223
PCGF2 2.4254 5.37177917810589
ZBTB16 -0.2591 0.835609036909654
ZNF146 0.1023 1.07348348780182
TRIM25 0.4075 1.32638537078968
ZNF148 0.3919 1.31212030219103
ZBTB17 -0.2698 0.829434521884784
CA12 -0.2687 0.830067175261516
ZNF154 0.0706 1.05015333931256
ZNF155 0.1045 1.07512171708826
ZNF157 0.2384 1.17968362467416
VEZF1 0.7273 1.65553785578464
ZNF165 0.0608 1.04304398690698
TRIM26 0.0242 1.01691563796227
ZNF174 0.0164 1.01143247060537
ZNF175 0.0982 1.07043708223031
CACNA1A 0.8885 1.85125033938532
ZNF177 -0.3648 0.776576523904821
RNF112 -0.3291 0.796032920069036
ZNF180 0.0719 1.05110004985902
RNF113A -0.5108 0.701833151009861
ZNF184 0.0608 1.04304398690698
ZNF185 -0.5108 0.701833151009861
CACNA1B 0.0589 1.04167122335864
ZNF187 0.0608 1.04304398690698
ZNF189 -0.3988 0.758488914289677
ZNF192 0.0608 1.04304398690698
ZNF193 0.0608 1.04304398690698
ZNF195 -0.7538 0.593039456732664
CACNA1C 0.0951 1.06813944326631
ZMYM2 -0.2692 0.829779545745688
ZNF200 0.0164 1.01143247060537
ZNF202 -0.2686 0.830124713127825
ZNF204P 0.0608 1.04304398690698
ZNF205 0.0164 1.01143247060537
ZNF207 0.2744 1.20949097145208
ZNF208 -0.5938 0.662595357376743
CACNA1D -0.6312 0.645639164353609
ZNF213 0.0164 1.01143247060537
ZNF214 0.4747 1.38962922452223
ZNF215 0.4747 1.38962922452223
ZFAND5 -0.4052 0.755131602056789
ZNF217 2.649 6.27232363260591
ZNF223 0.1045 1.07512171708826
ZNF224 0.1045 1.07512171708826
ZNF225 0.1045 1.07512171708826
ZNF226 0.1045 1.07512171708826
CACNA1E -0.2675 0.830757892949754
ZNF227 0.1045 1.07512171708826
ZFP112 0.1045 1.07512171708826
ZNF229 0.0719 1.05110004985902
ZNF230 0.1045 1.07512171708826
ZNF232 -0.3153 0.803683852007168
ZNF236 0.2583 1.19606848636818
SLC30A1 -0.2856 0.820400342940391
CACNA1F 0.2384 1.17968362467416
SLC30A2 -0.2656 0.8318527049474
SLC30A3 -0.1491 0.901812867311169
SLC30A4 -0.257 0.836826242683391
ZP2 0.0196 1.01367838949737
ZP3 0.2876 1.22060804134024
MAP3K12 0.1315 1.09543205283268
ZXDA 0.4395 1.35613424567899
CACNA1S -0.2955 0.814789898802887
ZYX 0.4968 1.41108021259473
LUZP1 -0.2656 0.8318527049474
PRDM2 -0.2698 0.829434521884784
DDR1 0.0242 1.01691563796227
DNALI1 -0.2742 0.826908726606597
PTP4A1 0.0858 1.06127607464767
LRP8 -0.2491 0.841421157393726
LAPTM5 -0.2687 0.830067175261516
FAM18A 0.0164 1.01143247060537
BSND -0.2491 0.841421157393726
CACNA2D1 0.2876 1.22060804134024
CSDE1 -0.2426 0.845220696865603
EVI5 -0.2324 0.851217667377839
DAP3 0.7552 1.68786556389334
CACNB1 2.6813 6.414336320265
NPHS2 -0.2675 0.830757892949754
CACNB2 0.0544 1.03842714377228
BTG2 0.6303 1.54788683409726
PXDN 0.1505 1.10995408618814
CACNB3 0.1315 1.09543205283268
ALMS1 -0.1199 0.920251435383022
MOGS -0.1199 0.920251435383022
RNF103 -0.1199 0.920251435383022
TUBA1A 0.1315 1.09543205283268
PAX8 -0.0237 0.983706608798322
CACNB4 -0.0242 0.983365741138405
IL1R2 -0.0073 0.994952805687713
MALL -0.0298 0.979556083482242
CXCR4 -0.0124 0.991441806590304
FZD5 -0.0182 0.987463960384324
SCG2 -0.0531 0.963862995533355
CACNG1 0.3356 1.26190211004897
BRPF1 0.0777 1.05533424423287
IFRD2 -0.7116 0.610642538927607
MAPKAPK3 -0.652 0.636397467637971
SEMA3B -0.7116 0.610642538927607
SLMAP -0.6312 0.645639164353609
MANF -0.6312 0.645639164353609
USP7 0.0164 1.01143247060537
RAB7A 0.3992 1.31877642305264
SLC25A20 -0.7116 0.610642538927607
KCNAB1 0.4381 1.35481888311971
SLBP -0.2719 0.82822806773997
DUSP26 -0.2973 0.81377394793982
CRELD1 0.0777 1.05533424423287
MRP63 -0.2692 0.829779545745688
COLEC11 0.1505 1.10995408618814
OTUB2 0.277 1.21167266043024
PCYOX1L 0.0443 1.03118272492129
YIPF2 0.4694 1.38453353704717
PRR14 -0.0406 0.972250515696652
C17orf53 -0.3237 0.799018050307903
C7orf49 0.3075 1.23756131043855
GDAP1L1 1.2395 2.36116686296201
RHPN1-AS1 0.6926 1.61619357147806
LRFN4 0.665 1.58556827322057
CAD -0.1491 0.901812867311169
AUNIP -0.2656 0.8318527049474
VKORC1 -0.0406 0.972250515696652
C19orf43 0.4694 1.38453353704717
MIS12 -0.3153 0.803683852007168
CUEDC2 -0.2548 0.838103312404538
SCNM1 -0.2863 0.820002378765662
METRN 0.0164 1.01143247060537
DBNDD1 0.0683 1.04848047823616
SLX1B 0.0196 1.01367838949737
DDX50 0.0957 1.06858376235959
CAMKV -0.7116 0.610642538927607
LOC79015 1.7516 3.3673180661852
DDA1 0.2702 1.20597499973719
GGCT 0.6431 1.56168122895738
GID4 -0.3102 0.806529942680612
CENPM -0.3174 0.802514853504223
C7orf25 0.6654 1.58600794704075
TMEM106C 0.1327 1.09634358664308
NUP37 -0.2619 0.833988849523515
C20orf195 0.8138 1.75783541719898
AHNAK -0.3067 0.808488971882347
ZNF655 0.2876 1.22060804134024
SPATA5L1 -0.257 0.836826242683391
ST8SIA4 -0.5573 0.679572793070075
PDCL3 -0.0073 0.994952805687713
ERI3 -0.2966 0.81416888932779
C7orf26 0.6097 1.52594186527634
NABP2 0.1315 1.09543205283268
KXD1 -0.7217 0.606382490115563
PVRIG 0.2876 1.22060804134024
ZFYVE21 0.277 1.21167266043024
DDX54 0.2858 1.21908608114549
TMEM38A -0.7405 0.598531881016605
TSEN34 0.0888 1.06348523231555
KCTD15 0.1023 1.07348348780182
SECISBP2 -0.3988 0.758488914289677
REEP5 -0.5418 0.686913336523025
NOC4L 0.2996 1.23080311494952
ALG8 -0.2207 0.858148958935882
TRPM8 -0.0545 0.962928110730735
PRRG4 0.0447 1.03146866911911
PRRG3 -0.5108 0.701833151009861
ASPSCR1 0.6358 1.55379912034098
TMEM223 -0.3067 0.808488971882347
ATG9A -0.015 0.989656656415207
METTL16 -0.3153 0.803683852007168
FTO 0.0739 1.05255819440637
KDELC1 -0.2248 0.855713644560397
ELOVL6 -0.2 0.870550563296124
FASTKD3 0.6648 1.58534848202005
TMEM109 0.6692 1.59019093389089
C2orf49 -0.0073 0.994952805687713
DSCC1 0.6926 1.61619357147806
DCTPP1 -0.0406 0.972250515696652
C1orf50 -0.2742 0.826908726606597
CCDC86 0.6692 1.59019093389089
C11orf48 -0.3067 0.808488971882347
MLPH -0.0545 0.962928110730735
WDR77 -0.2426 0.845220696865603
SLC25A23 -0.3648 0.776576523904821
C19orf42 -0.7405 0.598531881016605
ALG12 -0.2805 0.823305631828181
ZNF426 -0.3648 0.776576523904821
TMUB2 -0.3237 0.799018050307903
TRAPPC6A 0.0719 1.05110004985902
METTL22 0.0164 1.01143247060537
CARD14 -0.3045 0.809722796460507
CHAC1 -0.3133 0.804798767020972
C9orf16 0.537 1.45095220783418
ESRG -0.6312 0.645639164353609
C11orf83 -0.3067 0.808488971882347
C11orf49 0.0447 1.03146866911911
TRIM48 0.4044 1.32353835179175
C1orf116 -0.2856 0.820400342940391
LINC00626 0.695 1.61888443309482
TAF1D -0.2358 0.849213964340083
RNF26 -0.2591 0.835609036909654
MEG8 0.277 1.21167266043024
MAPKAP1 0.6397 1.55800514757139
PWRN1 1.3909 2.62242224967254
PWRN2 2.2261 4.67867494600339
DEK 0.0608 1.04304398690698
DHX58 -0.2998 0.812365006253266
NDUFAF5 0.2858 1.21908608114549
TMEM185B -0.0237 0.983706608798322
APOO 0.9123 1.88204353429073
LY6G6E 0.0242 1.01691563796227
FAM134A -0.015 0.989656656415207
DERL1 0.6926 1.61619357147806
CCDC28B -0.2687 0.830067175261516
PHF23 -0.2853 0.820570958134384
MBOAT7 0.0888 1.06348523231555
PPDPF 0.8138 1.75783541719898
CHCHD7 0.2464 1.18624335031392
FKRP 0.0719 1.05110004985902
MMP28 0.2744 1.20949097145208
ZSCAN5A 0.0706 1.05015333931256
ALDH5A1 0.0608 1.04304398690698
FA2H 0.0683 1.04848047823616
GDPD3 0.0196 1.01367838949737
DHRS11 0.6948 1.61866002361397
TNIP2 -0.2719 0.82822806773997
PLEKHF1 -0.2038 0.868260585733659
MFSD11 -0.3027 0.810733689689507
GNPTAB -0.2619 0.833988849523515
NOL12 -0.3046 0.809666672698291
PRRC2A 0.0242 1.01691563796227
C7orf23 0.2876 1.22060804134024
LENG1 0.0888 1.06348523231555
LILRP2 0.0865 1.06179113395499
LILRA6 0.0888 1.06348523231555
C1orf35 0.3452 1.2703270750588
BAG6 0.0242 1.01691563796227
PRR15L -0.3036 0.810228085418009
RBM42 0.1023 1.07348348780182
CENPO -0.1829 0.880930433455422
C19orf57 0.8885 1.85125033938532
CRELD2 -0.2805 0.823305631828181
ZNF343 0.2858 1.21908608114549
FBXL15 -0.2548 0.838103312404538
ZNF576 0.1045 1.07512171708826
THTPA 0.8007 1.74194611910801
GPANK1 0.0242 1.01691563796227
EFHD2 -0.2698 0.829434521884784
TTPAL 1.7516 3.3673180661852
BRCC3 -0.5108 0.701833151009861
FSD1 -0.375 0.77110541270397
TMEM43 0.0777 1.05533424423287
DDX39B 0.0242 1.01691563796227
IRX6 0.0739 1.05255819440637
IRX3 0.0739 1.05255819440637
IRX1 0.7078 1.63331154146674
ABHD16A 0.0242 1.01691563796227
SLC39A7 0.0686 1.04869852629249
THOC6 0.0164 1.01143247060537
HSD17B8 0.0686 1.04869852629249
ZNF557 -0.3648 0.776576523904821
MMEL1 -0.2698 0.829434521884784
DCAF10 -0.7127 0.610177124710852
OR13A1 0.0567 1.04008396465312
OR5H6 0.0336 1.02356306914069
CALB1 0.6866 1.60948596910928
OR5H2 0.0336 1.02356306914069
OR7E91P -0.1973 0.87218132190529
OR4K5 1.113 2.16294952696724
OR2H2 0.0608 1.04304398690698
OR51G1 0.4788 1.39358403352708
OR11H2 1.113 2.16294952696724
OR51B4 0.4581 1.37373144993777
OR51B2 0.4581 1.37373144993777
RDBP 0.0242 1.01691563796227
RSG1 -0.2698 0.829434521884784
ZXDC 0.3992 1.31877642305264
BHLHE41 0.0663 1.04702798268725
HMGN5 -0.434 0.740206649000025
FCRL2 -0.3033 0.810396585130572
B3GNT4 0.2996 1.23080311494952
BCL2L14 0.1013 1.07273966356849
CALB2 0.0683 1.04848047823616
LST1 0.0242 1.01691563796227
NOX5 -0.2687 0.830067175261516
PLA2G7 0.0686 1.04869852629249
GLB1L -0.015 0.989656656415207
KREMEN2 0.0164 1.01143247060537
ZBED2 0.3837 1.30468361814781
LRFN3 0.1023 1.07348348780182
C17orf62 0.2317 1.17421777410301
TFEB 0.0686 1.04869852629249
HAUS3 -0.2719 0.82822806773997
LRRC2 -0.6438 0.640024927067137
FYCO1 -0.6438 0.640024927067137
BIRC7 0.8138 1.75783541719898
WDR25 0.277 1.21167266043024
C16orf53 0.0196 1.01367838949737
ULBP3 -0.6661 0.630208011586891
DLEU2L -0.223 0.85678195476857
OR52N1 0.8162 1.76076210366537
